t__s,ACT_RUDDER.Position_CMD,ACT_RUDDER.Position_FB,ACT_RUDDER.Torque_FB,ACT_RUDDER.Temperature_FB__dC,ACT_RUDDER.Voltage_FB__V
68.711932,8680,8452,83,25,6.07
68.811948,8391,8704,78,25,6.07
68.911931,8364,8120,78,25,6.11
69.011958,8792,8588,78,25,6.11
69.111931,8777,8848,78,25,6.09
69.211949,8589,8648,75,25,6.09
69.31193,8788,8668,75,25,6.09
69.411948,8820,8780,75,25,6.11
69.511931,9084,8928,247,25,6.11
69.611948,8946,9148,247,25,6.11
69.711932,8603,8752,247,25,6.06
69.811932,8650,8608,114,25,6.06
69.91193,8826,8664,114,25,6.1
70.011934,8934,8916,114,25,6.1
70.111932,8679,8824,114,25,6.06
70.211933,8731,8584,218,25,6.06
70.311932,8476,8680,218,25,6.06
70.411975,8004,8268,218,25,6.05
70.511932,7930,7940,242,25,6.05
